name,slug,draft_year,draft_pick,season,team_id,lg_id,pos
Sherman Douglas,douglsh01,1989,28,1999-00,NJN,NBA,PG
Sherman Douglas,douglsh01,1989,28,2000-01,NJN,NBA,PG
Dyron Nix,nixdy01,1989,29,1989-90,IND,NBA,SF
Frank Kornet,kornefr01,1989,30,1989-90,MIL,NBA,PF
Frank Kornet,kornefr01,1989,30,1990-91,MIL,NBA,PF
Jeff Martin,martije01,1989,31,1989-90,LAC,NBA,SG
Jeff Martin,martije01,1989,31,1990-91,LAC,NBA,PG
Stanley Brundy,brundst01,1989,32,1989-90,NJN,NBA,SF
Jay Edwards,edwarja02,1989,33,1989-90,LAC,NBA,SG
Gary Leonard,leonaga01,1989,34,1989-90,MIN,NBA,C
Gary Leonard,leonaga01,1989,34,1990-91,ATL,NBA,C
Gary Leonard,leonaga01,1989,34,1991-92,ATL,NBA,C
Pat Durham,durhapa01,1989,35,1992-93,GSW,NBA,SF
Pat Durham,durhapa01,1989,35,1994-95,MIN,NBA,SF
Clifford Robinson,robincl02,1989,36,1989-90,POR,NBA,PF
Clifford Robinson,robincl02,1989,36,1990-91,POR,NBA,PF
Clifford Robinson,robincl02,1989,36,1991-92,POR,NBA,SF
Clifford Robinson,robincl02,1989,36,1992-93,POR,NBA,PF
Clifford Robinson,robincl02,1989,36,1993-94,POR,NBA,C
Clifford Robinson,robincl02,1989,36,1994-95,POR,NBA,SF
Clifford Robinson,robincl02,1989,36,1995-96,POR,NBA,SF
Clifford Robinson,robincl02,1989,36,1996-97,POR,NBA,SF
Clifford Robinson,robincl02,1989,36,1997-98,PHO,NBA,SF
Clifford Robinson,robincl02,1989,36,1998-99,PHO,NBA,SF
Clifford Robinson,robincl02,1989,36,1999-00,PHO,NBA,SF
Clifford Robinson,robincl02,1989,36,2000-01,PHO,NBA,PF
Clifford Robinson,robincl02,1989,36,2001-02,DET,NBA,PF
Clifford Robinson,robincl02,1989,36,2002-03,DET,NBA,PF
Clifford Robinson,robincl02,1989,36,2003-04,GSW,NBA,PF
Clifford Robinson,robincl02,1989,36,2004-05,TOT,NBA,C-PF
Clifford Robinson,robincl02,1989,36,2005-06,NJN,NBA,PF
Clifford Robinson,robincl02,1989,36,2006-07,NJN,NBA,C
Michael Ansley,anslemi01,1989,37,1989-90,ORL,NBA,SF
Michael Ansley,anslemi01,1989,37,1990-91,ORL,NBA,SF
Michael Ansley,anslemi01,1989,37,1991-92,TOT,NBA,SF
Doug West,westdo01,1989,38,1989-90,MIN,NBA,SG
Doug West,westdo01,1989,38,1990-91,MIN,NBA,SG
Doug West,westdo01,1989,38,1991-92,MIN,NBA,SG
Doug West,westdo01,1989,38,1992-93,MIN,NBA,SG
Doug West,westdo01,1989,38,1993-94,MIN,NBA,SG
Doug West,westdo01,1989,38,1994-95,MIN,NBA,SG
Doug West,westdo01,1989,38,1995-96,MIN,NBA,SG
Doug West,westdo01,1989,38,1996-97,MIN,NBA,SG
Doug West,westdo01,1989,38,1997-98,MIN,NBA,SG
Doug West,westdo01,1989,38,1998-99,VAN,NBA,SG
Doug West,westdo01,1989,38,1999-00,VAN,NBA,SG
Doug West,westdo01,1989,38,2000-01,VAN,NBA,SG
Ed Horton,hortoed01,1989,39,1989-90,WSB,NBA,PF
Dino Rađa,radjadi01,1989,40,1993-94,BOS,NBA,PF
Dino Rađa,radjadi01,1989,40,1994-95,BOS,NBA,PF
Dino Rađa,radjadi01,1989,40,1995-96,BOS,NBA,PF
Dino Rađa,radjadi01,1989,40,1996-97,BOS,NBA,C
Doug Roth,rothdo01,1989,41,1989-90,WSB,NBA,C
Chucky Brown,brownch01,1989,43,1989-90,CLE,NBA,SF
Chucky Brown,brownch01,1989,43,1990-91,CLE,NBA,SF
Chucky Brown,brownch01,1989,43,1991-92,TOT,NBA,SF
Chucky Brown,brownch01,1989,43,1992-93,NJN,NBA,SF
Chucky Brown,brownch01,1989,43,1993-94,DAL,NBA,SF
Chucky Brown,brownch01,1989,43,1994-95,HOU,NBA,SF
Chucky Brown,brownch01,1989,43,1995-96,HOU,NBA,PF
Chucky Brown,brownch01,1989,43,1996-97,TOT,NBA,SF
Chucky Brown,brownch01,1989,43,1997-98,ATL,NBA,SF
Chucky Brown,brownch01,1989,43,1998-99,CHH,NBA,PF
Chucky Brown,brownch01,1989,43,1999-00,TOT,NBA,PF
Chucky Brown,brownch01,1989,43,2000-01,TOT,NBA,SF
Chucky Brown,brownch01,1989,43,2001-02,SAC,NBA,SF
Scott Haffner,haffnsc01,1989,45,1989-90,MIA,NBA,PG
Scott Haffner,haffnsc01,1989,45,1990-91,CHH,NBA,PG
Ricky Blanton,blantri01,1989,46,1992-93,CHI,NBA,SF
Haywoode Workman,workmha01,1989,49,1989-90,ATL,NBA,PG
Haywoode Workman,workmha01,1989,49,1990-91,WSB,NBA,PG
Haywoode Workman,workmha01,1989,49,1993-94,IND,NBA,PG
Haywoode Workman,workmha01,1989,49,1994-95,IND,NBA,PG
Haywoode Workman,workmha01,1989,49,1995-96,IND,NBA,PG
Haywoode Workman,workmha01,1989,49,1996-97,IND,NBA,PG
Haywoode Workman,workmha01,1989,49,1998-99,MIL,NBA,PG
Haywoode Workman,workmha01,1989,49,1999-00,TOT,NBA,PG
Brian Quinnett,quinnbr01,1989,50,1989-90,NYK,NBA,SG
Brian Quinnett,quinnbr01,1989,50,1990-91,NYK,NBA,SG
Brian Quinnett,quinnbr01,1989,50,1991-92,TOT,NBA,SG
Mike Morrison,morrimi01,1989,51,1989-90,PHO,NBA,SG
Greg Grant,grantgr01,1989,52,1989-90,PHO,NBA,PG
Greg Grant,grantgr01,1989,52,1990-91,NYK,NBA,PG
Greg Grant,grantgr01,1989,52,1991-92,TOT,NBA,PG
Greg Grant,grantgr01,1989,52,1992-93,PHI,NBA,PG
Greg Grant,grantgr01,1989,52,1994-95,DEN,NBA,PG
Greg Grant,grantgr01,1989,52,1995-96,TOT,NBA,PG
Derrick Coleman,colemde01,1990,1,1990-91,NJN,NBA,PF
Derrick Coleman,colemde01,1990,1,1991-92,NJN,NBA,PF
Derrick Coleman,colemde01,1990,1,1992-93,NJN,NBA,PF
Derrick Coleman,colemde01,1990,1,1993-94,NJN,NBA,PF
Derrick Coleman,colemde01,1990,1,1994-95,NJN,NBA,PF
Derrick Coleman,colemde01,1990,1,1995-96,PHI,NBA,PF
Derrick Coleman,colemde01,1990,1,1996-97,PHI,NBA,PF
Derrick Coleman,colemde01,1990,1,1997-98,PHI,NBA,PF
Derrick Coleman,colemde01,1990,1,1998-99,CHH,NBA,PF
Derrick Coleman,colemde01,1990,1,1999-00,CHH,NBA,PF
Derrick Coleman,colemde01,1990,1,2000-01,CHH,NBA,PF
Derrick Coleman,colemde01,1990,1,2001-02,PHI,NBA,PF
Derrick Coleman,colemde01,1990,1,2002-03,PHI,NBA,C
Derrick Coleman,colemde01,1990,1,2003-04,PHI,NBA,C
Derrick Coleman,colemde01,1990,1,2004-05,DET,NBA,C
Gary Payton,paytoga01,1990,2,1990-91,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,1991-92,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,1992-93,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,1993-94,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,1994-95,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,1995-96,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,1996-97,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,1997-98,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,1998-99,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,1999-00,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,2000-01,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,2001-02,SEA,NBA,PG
Gary Payton,paytoga01,1990,2,2002-03,TOT,NBA,PG
Gary Payton,paytoga01,1990,2,2003-04,LAL,NBA,PG
Gary Payton,paytoga01,1990,2,2004-05,BOS,NBA,PG
Gary Payton,paytoga01,1990,2,2005-06,MIA,NBA,PG
Gary Payton,paytoga01,1990,2,2006-07,MIA,NBA,PG
Mahmoud Abdul-Rauf,abdulma02,1990,3,1990-91,DEN,NBA,PG
Mahmoud Abdul-Rauf,abdulma02,1990,3,1991-92,DEN,NBA,PG
Mahmoud Abdul-Rauf,abdulma02,1990,3,1992-93,DEN,NBA,PG
Mahmoud Abdul-Rauf,abdulma02,1990,3,1993-94,DEN,NBA,PG
Mahmoud Abdul-Rauf,abdulma02,1990,3,1994-95,DEN,NBA,PG
Mahmoud Abdul-Rauf,abdulma02,1990,3,1995-96,DEN,NBA,PG
Mahmoud Abdul-Rauf,abdulma02,1990,3,1996-97,SAC,NBA,PG
Mahmoud Abdul-Rauf,abdulma02,1990,3,1997-98,SAC,NBA,PG
Mahmoud Abdul-Rauf,abdulma02,1990,3,2000-01,VAN,NBA,PG
Dennis Scott,scottde01,1990,4,1990-91,ORL,NBA,SG
Dennis Scott,scottde01,1990,4,1991-92,ORL,NBA,SF
Dennis Scott,scottde01,1990,4,1992-93,ORL,NBA,SF
Dennis Scott,scottde01,1990,4,1993-94,ORL,NBA,SF
Dennis Scott,scottde01,1990,4,1994-95,ORL,NBA,SF
Dennis Scott,scottde01,1990,4,1995-96,ORL,NBA,SF
Dennis Scott,scottde01,1990,4,1996-97,ORL,NBA,SF
Dennis Scott,scottde01,1990,4,1997-98,TOT,NBA,SF
Dennis Scott,scottde01,1990,4,1998-99,TOT,NBA,SF
Dennis Scott,scottde01,1990,4,1999-00,VAN,NBA,SF
Kendall Gill,gillke01,1990,5,1990-91,CHH,NBA,SG
Kendall Gill,gillke01,1990,5,1991-92,CHH,NBA,SG
Kendall Gill,gillke01,1990,5,1992-93,CHH,NBA,SG
Kendall Gill,gillke01,1990,5,1993-94,SEA,NBA,SG
Kendall Gill,gillke01,1990,5,1994-95,SEA,NBA,SG
Kendall Gill,gillke01,1990,5,1995-96,TOT,NBA,SG
Kendall Gill,gillke01,1990,5,1996-97,NJN,NBA,SF
Kendall Gill,gillke01,1990,5,1997-98,NJN,NBA,SF
Kendall Gill,gillke01,1990,5,1998-99,NJN,NBA,SF
Kendall Gill,gillke01,1990,5,1999-00,NJN,NBA,SF
Kendall Gill,gillke01,1990,5,2000-01,NJN,NBA,SG
Kendall Gill,gillke01,1990,5,2001-02,MIA,NBA,SG
Kendall Gill,gillke01,1990,5,2002-03,MIN,NBA,SG
Kendall Gill,gillke01,1990,5,2003-04,CHI,NBA,SG
Kendall Gill,gillke01,1990,5,2004-05,MIL,NBA,SG
Felton Spencer,spencfe01,1990,6,1990-91,MIN,NBA,C
Felton Spencer,spencfe01,1990,6,1991-92,MIN,NBA,C
Felton Spencer,spencfe01,1990,6,1992-93,MIN,NBA,C
Felton Spencer,spencfe01,1990,6,1993-94,UTA,NBA,C
Felton Spencer,spencfe01,1990,6,1994-95,UTA,NBA,C
Felton Spencer,spencfe01,1990,6,1995-96,UTA,NBA,C
Felton Spencer,spencfe01,1990,6,1996-97,TOT,NBA,C
Felton Spencer,spencfe01,1990,6,1997-98,GSW,NBA,C
Felton Spencer,spencfe01,1990,6,1998-99,GSW,NBA,C
Felton Spencer,spencfe01,1990,6,1999-00,SAS,NBA,C
Felton Spencer,spencfe01,1990,6,2000-01,NYK,NBA,C
Felton Spencer,spencfe01,1990,6,2001-02,NYK,NBA,C
Lionel Simmons,simmoli01,1990,7,1990-91,SAC,NBA,SF
Lionel Simmons,simmoli01,1990,7,1991-92,SAC,NBA,SF
Lionel Simmons,simmoli01,1990,7,1992-93,SAC,NBA,SF
Lionel Simmons,simmoli01,1990,7,1993-94,SAC,NBA,SF
Lionel Simmons,simmoli01,1990,7,1994-95,SAC,NBA,SF
Lionel Simmons,simmoli01,1990,7,1995-96,SAC,NBA,SF
Lionel Simmons,simmoli01,1990,7,1996-97,SAC,NBA,SF
Bo Kimble,kimblbo01,1990,8,1990-91,LAC,NBA,SG
Bo Kimble,kimblbo01,1990,8,1991-92,LAC,NBA,SG
Bo Kimble,kimblbo01,1990,8,1992-93,NYK,NBA,SG
Willie Burton,burtowi01,1990,9,1990-91,MIA,NBA,SF
Willie Burton,burtowi01,1990,9,1991-92,MIA,NBA,SF
Willie Burton,burtowi01,1990,9,1992-93,MIA,NBA,SF
Willie Burton,burtowi01,1990,9,1993-94,MIA,NBA,SF
Willie Burton,burtowi01,1990,9,1994-95,PHI,NBA,SF
Willie Burton,burtowi01,1990,9,1996-97,ATL,NBA,SF
Willie Burton,burtowi01,1990,9,1997-98,SAS,NBA,SF
Willie Burton,burtowi01,1990,9,1998-99,CHH,NBA,SF
Rumeal Robinson,robinru01,1990,10,1990-91,ATL,NBA,PG
Rumeal Robinson,robinru01,1990,10,1991-92,ATL,NBA,PG
Rumeal Robinson,robinru01,1990,10,1992-93,NJN,NBA,PG
Rumeal Robinson,robinru01,1990,10,1993-94,TOT,NBA,PG
Rumeal Robinson,robinru01,1990,10,1995-96,POR,NBA,PG
Rumeal Robinson,robinru01,1990,10,1996-97,TOT,NBA,PG
Tyrone Hill,hillty01,1990,11,1990-91,GSW,NBA,PF
Tyrone Hill,hillty01,1990,11,1991-92,GSW,NBA,C
Tyrone Hill,hillty01,1990,11,1992-93,GSW,NBA,C
Tyrone Hill,hillty01,1990,11,1993-94,CLE,NBA,PF
Tyrone Hill,hillty01,1990,11,1994-95,CLE,NBA,C
Tyrone Hill,hillty01,1990,11,1995-96,CLE,NBA,PF
Tyrone Hill,hillty01,1990,11,1996-97,CLE,NBA,C
Tyrone Hill,hillty01,1990,11,1997-98,MIL,NBA,PF
Tyrone Hill,hillty01,1990,11,1998-99,TOT,NBA,PF
Tyrone Hill,hillty01,1990,11,1999-00,PHI,NBA,PF
Tyrone Hill,hillty01,1990,11,2000-01,PHI,NBA,PF
Tyrone Hill,hillty01,1990,11,2001-02,CLE,NBA,PF
Tyrone Hill,hillty01,1990,11,2002-03,TOT,NBA,PF
Tyrone Hill,hillty01,1990,11,2003-04,MIA,NBA,PF
Alec Kessler,kesslal01,1990,12,1990-91,MIA,NBA,C
Alec Kessler,kesslal01,1990,12,1991-92,MIA,NBA,PF
Alec Kessler,kesslal01,1990,12,1992-93,MIA,NBA,PF
Alec Kessler,kesslal01,1990,12,1993-94,MIA,NBA,PF
Loy Vaught,vaughlo01,1990,13,1990-91,LAC,NBA,PF
Loy Vaught,vaughlo01,1990,13,1991-92,LAC,NBA,PF
Loy Vaught,vaughlo01,1990,13,1992-93,LAC,NBA,PF
Loy Vaught,vaughlo01,1990,13,1993-94,LAC,NBA,PF
Loy Vaught,vaughlo01,1990,13,1994-95,LAC,NBA,PF
Loy Vaught,vaughlo01,1990,13,1995-96,LAC,NBA,PF
Loy Vaught,vaughlo01,1990,13,1996-97,LAC,NBA,PF
Loy Vaught,vaughlo01,1990,13,1997-98,LAC,NBA,PF
Loy Vaught,vaughlo01,1990,13,1998-99,DET,NBA,PF
Loy Vaught,vaughlo01,1990,13,1999-00,DET,NBA,PF
Loy Vaught,vaughlo01,1990,13,2000-01,TOT,NBA,PF
Travis Mays,maystr01,1990,14,1990-91,SAC,NBA,PG
Travis Mays,maystr01,1990,14,1991-92,ATL,NBA,PG
Travis Mays,maystr01,1990,14,1992-93,ATL,NBA,PG
Dave Jamerson,jamerda01,1990,15,1990-91,HOU,NBA,SG
Dave Jamerson,jamerda01,1990,15,1991-92,HOU,NBA,SG
Dave Jamerson,jamerda01,1990,15,1993-94,TOT,NBA,SG
Terry Mills,millste01,1990,16,1990-91,TOT,NBA,PF
Terry Mills,millste01,1990,16,1991-92,NJN,NBA,PF
Terry Mills,millste01,1990,16,1992-93,DET,NBA,PF
Terry Mills,millste01,1990,16,1993-94,DET,NBA,PF
Terry Mills,millste01,1990,16,1994-95,DET,NBA,PF
Terry Mills,millste01,1990,16,1995-96,DET,NBA,PF
Terry Mills,millste01,1990,16,1996-97,DET,NBA,PF
Terry Mills,millste01,1990,16,1997-98,MIA,NBA,PF
Terry Mills,millste01,1990,16,1998-99,MIA,NBA,PF
Terry Mills,millste01,1990,16,1999-00,DET,NBA,PF
Terry Mills,millste01,1990,16,2000-01,IND,NBA,PF
Jerrod Mustaf,mustaje01,1990,17,1990-91,NYK,NBA,PF
Jerrod Mustaf,mustaje01,1990,17,1991-92,PHO,NBA,PF
Jerrod Mustaf,mustaje01,1990,17,1992-93,PHO,NBA,PF
Jerrod Mustaf,mustaje01,1990,17,1993-94,PHO,NBA,PF
Duane Causwell,causwdu01,1990,18,1990-91,SAC,NBA,C
Duane Causwell,causwdu01,1990,18,1991-92,SAC,NBA,C
Duane Causwell,causwdu01,1990,18,1992-93,SAC,NBA,C
Duane Causwell,causwdu01,1990,18,1993-94,SAC,NBA,C
Duane Causwell,causwdu01,1990,18,1994-95,SAC,NBA,C
Duane Causwell,causwdu01,1990,18,1995-96,SAC,NBA,C
Duane Causwell,causwdu01,1990,18,1996-97,SAC,NBA,C
Duane Causwell,causwdu01,1990,18,1997-98,MIA,NBA,C
Duane Causwell,causwdu01,1990,18,1998-99,MIA,NBA,C
Duane Causwell,causwdu01,1990,18,1999-00,MIA,NBA,C
Duane Causwell,causwdu01,1990,18,2000-01,MIA,NBA,C
Dee Brown,brownde01,1990,19,1990-91,BOS,NBA,PG
Dee Brown,brownde01,1990,19,1991-92,BOS,NBA,PG
Dee Brown,brownde01,1990,19,1992-93,BOS,NBA,PG
Dee Brown,brownde01,1990,19,1993-94,BOS,NBA,SG
Dee Brown,brownde01,1990,19,1994-95,BOS,NBA,SG
Dee Brown,brownde01,1990,19,1995-96,BOS,NBA,PG
Dee Brown,brownde01,1990,19,1996-97,BOS,NBA,PG
Dee Brown,brownde01,1990,19,1997-98,TOT,NBA,SG
Dee Brown,brownde01,1990,19,1998-99,TOR,NBA,PG
Dee Brown,brownde01,1990,19,1999-00,TOR,NBA,PG
Dee Brown,brownde01,1990,19,2000-01,ORL,NBA,PG
Dee Brown,brownde01,1990,19,2001-02,ORL,NBA,PG
Gerald Glass,glassge01,1990,20,1990-91,MIN,NBA,SF
Gerald Glass,glassge01,1990,20,1991-92,MIN,NBA,SF
Gerald Glass,glassge01,1990,20,1992-93,TOT,NBA,SF
Gerald Glass,glassge01,1990,20,1995-96,TOT,NBA,SF
Jayson Williams,willija01,1990,21,1990-91,PHI,NBA,PF
Jayson Williams,willija01,1990,21,1991-92,PHI,NBA,PF
Jayson Williams,willija01,1990,21,1992-93,NJN,NBA,PF
Jayson Williams,willija01,1990,21,1993-94,NJN,NBA,PF
Jayson Williams,willija01,1990,21,1994-95,NJN,NBA,PF
Jayson Williams,willija01,1990,21,1995-96,NJN,NBA,PF
Jayson Williams,willija01,1990,21,1996-97,NJN,NBA,PF
Jayson Williams,willija01,1990,21,1997-98,NJN,NBA,C
Jayson Williams,willija01,1990,21,1998-99,NJN,NBA,C
Tate George,georgta01,1990,22,1990-91,NJN,NBA,PG
Tate George,georgta01,1990,22,1991-92,NJN,NBA,SG
Tate George,georgta01,1990,22,1992-93,NJN,NBA,PG
Tate George,georgta01,1990,22,1994-95,MIL,NBA,SG
Anthony Bonner,bonnean01,1990,23,1990-91,SAC,NBA,PF
Anthony Bonner,bonnean01,1990,23,1991-92,SAC,NBA,PF
Anthony Bonner,bonnean01,1990,23,1992-93,SAC,NBA,PF
Anthony Bonner,bonnean01,1990,23,1993-94,NYK,NBA,SF
Anthony Bonner,bonnean01,1990,23,1994-95,NYK,NBA,PF
Anthony Bonner,bonnean01,1990,23,1995-96,ORL,NBA,PF
Dwayne Schintzius,schindw01,1990,24,1990-91,SAS,NBA,C
Dwayne Schintzius,schindw01,1990,24,1991-92,SAC,NBA,C
Dwayne Schintzius,schindw01,1990,24,1992-93,NJN,NBA,C
Dwayne Schintzius,schindw01,1990,24,1993-94,NJN,NBA,C
Dwayne Schintzius,schindw01,1990,24,1994-95,NJN,NBA,C
Dwayne Schintzius,schindw01,1990,24,1995-96,IND,NBA,C
Dwayne Schintzius,schindw01,1990,24,1996-97,LAC,NBA,C
Dwayne Schintzius,schindw01,1990,24,1998-99,BOS,NBA,C
Alaa Abdelnaby,abdelal01,1990,25,1990-91,POR,NBA,PF
Alaa Abdelnaby,abdelal01,1990,25,1991-92,POR,NBA,PF
Alaa Abdelnaby,abdelal01,1990,25,1992-93,TOT,NBA,PF
Alaa Abdelnaby,abdelal01,1990,25,1993-94,BOS,NBA,PF
Alaa Abdelnaby,abdelal01,1990,25,1994-95,TOT,NBA,PF
Lance Blanks,blankla01,1990,26,1990-91,DET,NBA,SG
Lance Blanks,blankla01,1990,26,1991-92,DET,NBA,SG
Lance Blanks,blankla01,1990,26,1992-93,MIN,NBA,SG
Elden Campbell,campbel01,1990,27,1990-91,LAL,NBA,PF
Elden Campbell,campbel01,1990,27,1991-92,LAL,NBA,C
Elden Campbell,campbel01,1990,27,1992-93,LAL,NBA,PF
Elden Campbell,campbel01,1990,27,1993-94,LAL,NBA,PF
Elden Campbell,campbel01,1990,27,1994-95,LAL,NBA,PF
Elden Campbell,campbel01,1990,27,1995-96,LAL,NBA,PF
Elden Campbell,campbel01,1990,27,1996-97,LAL,NBA,PF
Elden Campbell,campbel01,1990,27,1997-98,LAL,NBA,PF
Elden Campbell,campbel01,1990,27,1998-99,TOT,NBA,C
Elden Campbell,campbel01,1990,27,1999-00,CHH,NBA,C
Elden Campbell,campbel01,1990,27,2000-01,CHH,NBA,PF
Elden Campbell,campbel01,1990,27,2001-02,CHH,NBA,PF
Elden Campbell,campbel01,1990,27,2002-03,TOT,NBA,C
Elden Campbell,campbel01,1990,27,2003-04,DET,NBA,C
Elden Campbell,campbel01,1990,27,2004-05,TOT,NBA,C
Les Jepsen,jepsele01,1990,28,1990-91,GSW,NBA,C
Les Jepsen,jepsele01,1990,28,1991-92,SAC,NBA,C
Toni Kukoč,kukocto01,1990,29,1993-94,CHI,NBA,SF
Toni Kukoč,kukocto01,1990,29,1994-95,CHI,NBA,SF
Toni Kukoč,kukocto01,1990,29,1995-96,CHI,NBA,SF
Toni Kukoč,kukocto01,1990,29,1996-97,CHI,NBA,SF
Toni Kukoč,kukocto01,1990,29,1997-98,CHI,NBA,SF
Toni Kukoč,kukocto01,1990,29,1998-99,CHI,NBA,SF
Toni Kukoč,kukocto01,1990,29,1999-00,TOT,NBA,SF
Toni Kukoč,kukocto01,1990,29,2000-01,TOT,NBA,SF
Toni Kukoč,kukocto01,1990,29,2001-02,ATL,NBA,SF
Toni Kukoč,kukocto01,1990,29,2002-03,MIL,NBA,PF
Toni Kukoč,kukocto01,1990,29,2003-04,MIL,NBA,PF
Toni Kukoč,kukocto01,1990,29,2004-05,MIL,NBA,SF
Toni Kukoč,kukocto01,1990,29,2005-06,MIL,NBA,PF
Carl Herrera,herreca01,1990,30,1991-92,HOU,NBA,PF
Carl Herrera,herreca01,1990,30,1992-93,HOU,NBA,PF
Carl Herrera,herreca01,1990,30,1993-94,HOU,NBA,PF
Carl Herrera,herreca01,1990,30,1994-95,HOU,NBA,PF
Carl Herrera,herreca01,1990,30,1995-96,SAS,NBA,PF
Carl Herrera,herreca01,1990,30,1996-97,SAS,NBA,PF
Carl Herrera,herreca01,1990,30,1997-98,SAS,NBA,PF
Carl Herrera,herreca01,1990,30,1998-99,TOT,NBA,PF
Negele Knight,knighne01,1990,31,1990-91,PHO,NBA,PG
Negele Knight,knighne01,1990,31,1991-92,PHO,NBA,PG
Negele Knight,knighne01,1990,31,1992-93,PHO,NBA,PG
Negele Knight,knighne01,1990,31,1993-94,TOT,NBA,PG
Negele Knight,knighne01,1990,31,1994-95,TOT,NBA,PG
Negele Knight,knighne01,1990,31,1998-99,TOR,NBA,PG
Brian Oliver,olivebr01,1990,32,1990-91,PHI,NBA,SG
Brian Oliver,olivebr01,1990,32,1991-92,PHI,NBA,SG
Brian Oliver,olivebr01,1990,32,1994-95,WSB,NBA,SG
Brian Oliver,olivebr01,1990,32,1997-98,ATL,NBA,SG
Walter Palmer,palmewa01,1990,33,1990-91,UTA,NBA,C
Walter Palmer,palmewa01,1990,33,1992-93,DAL,NBA,C
Kevin Pritchard,pritcke01,1990,34,1990-91,GSW,NBA,PG
Kevin Pritchard,pritcke01,1990,34,1991-92,BOS,NBA,PG
Kevin Pritchard,pritcke01,1990,34,1994-95,TOT,NBA,PG
Kevin Pritchard,pritcke01,1990,34,1995-96,WSB,NBA,PG
Greg Foster,fostegr01,1990,35,1990-91,WSB,NBA,PF
Greg Foster,fostegr01,1990,35,1991-92,WSB,NBA,PF
Greg Foster,fostegr01,1990,35,1992-93,TOT,NBA,PF
Greg Foster,fostegr01,1990,35,1993-94,MIL,NBA,PF
Greg Foster,fostegr01,1990,35,1994-95,TOT,NBA,PF
Greg Foster,fostegr01,1990,35,1995-96,UTA,NBA,C
Greg Foster,fostegr01,1990,35,1996-97,UTA,NBA,C
Greg Foster,fostegr01,1990,35,1997-98,UTA,NBA,C
Greg Foster,fostegr01,1990,35,1998-99,UTA,NBA,PF
Greg Foster,fostegr01,1990,35,1999-00,SEA,NBA,PF
Greg Foster,fostegr01,1990,35,2000-01,LAL,NBA,C
Greg Foster,fostegr01,1990,35,2001-02,MIL,NBA,PF
Greg Foster,fostegr01,1990,35,2002-03,TOR,NBA,C
Trevor Wilson,wilsotr01,1990,36,1990-91,ATL,NBA,PF
Trevor Wilson,wilsotr01,1990,36,1993-94,TOT,NBA,PF
Trevor Wilson,wilsotr01,1990,36,1994-95,SAC,NBA,PF
Trevor Wilson,wilsotr01,1990,36,1995-96,PHI,NBA,PF
A.J. English,engliaj01,1990,37,1990-91,WSB,NBA,SG
A.J. English,engliaj01,1990,37,1991-92,WSB,NBA,SG
Jud Buechler,buechju01,1990,38,1990-91,NJN,NBA,SF
Jud Buechler,buechju01,1990,38,1991-92,TOT,NBA,SF
Jud Buechler,buechju01,1990,38,1992-93,GSW,NBA,SF
Jud Buechler,buechju01,1990,38,1993-94,GSW,NBA,SF
Jud Buechler,buechju01,1990,38,1994-95,CHI,NBA,SF
Jud Buechler,buechju01,1990,38,1995-96,CHI,NBA,SF
Jud Buechler,buechju01,1990,38,1996-97,CHI,NBA,SF
Jud Buechler,buechju01,1990,38,1997-98,CHI,NBA,SF
Jud Buechler,buechju01,1990,38,1998-99,DET,NBA,SF
Jud Buechler,buechju01,1990,38,1999-00,DET,NBA,SF
Jud Buechler,buechju01,1990,38,2000-01,DET,NBA,SF
Jud Buechler,buechju01,1990,38,2001-02,TOT,NBA,SF
Steve Scheffler,schefst01,1990,39,1990-91,CHH,NBA,C
Steve Scheffler,schefst01,1990,39,1991-92,TOT,NBA,C
Steve Scheffler,schefst01,1990,39,1992-93,SEA,NBA,C
Steve Scheffler,schefst01,1990,39,1993-94,SEA,NBA,C
Steve Scheffler,schefst01,1990,39,1994-95,SEA,NBA,C
Steve Scheffler,schefst01,1990,39,1995-96,SEA,NBA,C
Steve Scheffler,schefst01,1990,39,1996-97,SEA,NBA,C
Bimbo Coles,colesbi01,1990,40,1990-91,MIA,NBA,PG
Bimbo Coles,colesbi01,1990,40,1991-92,MIA,NBA,PG
Bimbo Coles,colesbi01,1990,40,1992-93,MIA,NBA,PG
Bimbo Coles,colesbi01,1990,40,1993-94,MIA,NBA,PG
Bimbo Coles,colesbi01,1990,40,1994-95,MIA,NBA,PG
Bimbo Coles,colesbi01,1990,40,1995-96,TOT,NBA,PG
Bimbo Coles,colesbi01,1990,40,1996-97,GSW,NBA,PG
Bimbo Coles,colesbi01,1990,40,1997-98,GSW,NBA,PG
Bimbo Coles,colesbi01,1990,40,1998-99,GSW,NBA,PG
Bimbo Coles,colesbi01,1990,40,1999-00,ATL,NBA,PG
Bimbo Coles,colesbi01,1990,40,2000-01,CLE,NBA,PG
