1985,4,Xavier McDaniel,mcdanxa01,xavier-mcdaniel-1
1985,5,Jon Koncak,koncajo01,jon-koncak-1
1985,6,Joe Kleine,kleinjo01,joe-kleine-1
1985,7,Chris Mullin,mullich01,chris-mullin-1
1985,8,Detlef Schrempf,schrede01,detlef-schrempf-1
1985,9,Charles Oakley,oaklech01,
1985,10,Ed Pinckney,pincked01,ed-pinckney-1
1985,11,Keith Lee,leeke01,keith-lee-1
1985,12,Kenny Green,greenke02,kenny-green-1
1985,13,Karl Malone,malonka01,karl-malone-1
1985,14,Rick Hughes,hugheri01,rick-hughes-1
1985,15,Blair Rasmussen,rasmubl01,blair-rasmussen-1
1985,16,Bill Wennington,wennibi01,bill-wennington-1
1985,17,Uwe Blab,blabuw01,uwe-blab-1
1985,18,Joe Dumars,dumarjo01,joe-dumars-1
1985,19,Steve Harris,harrist01,steve-harris-1
1985,20,Sam Vincent,vincesa01,sam-vincent-1
1985,21,Terry Catledge,catlete01,terry-catledge-1
1985,22,Jerry Reynolds,reynoje01,jerry-reynolds-1
1985,23,A.C. Green,greenac01,ac-green-1
1985,24,Terry Porter,portete01,
1985,25,Mike Smrek,smrekmi01,mike-smrek-1
1985,26,Bill Martin,martibi01,bill-martin-1
1985,27,Dwayne McClain,mccladw01,dwayne-mcclain-1
1985,28,Ken Johnson,johnske01,ken-johnson-1
1985,29,Mike Brittain,brittmi01,mike-brittain-1
1985,31,Manute Bol,bolma01,
1985,32,Nick Vanos,vanosni01,nick-vanos-1
1985,33,Greg Stokes,stokegr01,greg-stokes-1
1985,35,Tyrone Corbin,corbity01,tyrone-corbin-1
1985,36,Yvon Joseph,josepyv01,yvon-joseph-1
1985,37,Carey Scurry,scurrca01,carey-scurry-1
1985,38,Fernando Martín,martife01,
1985,40,Mark Acres,acresma01,mark-acres-1
1985,41,Lorenzo Charles,charllo01,lorenzo-charles-1
1985,43,Barry Stevens,steveba01,barry-stevens-1
1985,44,Voise Winters,wintevo01,voise-winters-1
1985,45,Hot Rod Williams,williho01,hot-rod-williams-1
1985,46,Adrian Branch,brancad01,adrian-branch-1
1985,47,Gerald Wilkins,wilkige01,gerald-wilkins-1
1985,49,Brad Wright,wrighbr01,brad-wright-1
1985,54,Sam Mitchell,mitchsa01,sam-mitchell-1
1985,59,Sedric Toney,toneyse01,sedric-toney-1
1985,61,Perry Young,youngpe01,perry-young-1
1985,63,Harold Keeling,keeliha01,harold-keeling-1
1985,66,Michael Adams,adamsmi01,michael-adams-1
1985,69,Mike Brown,brownmi01,mike-brown-1
1985,73,Fred Cofield,cofiefr01,fred-cofield-1
1985,75,Alex Stivrins,stivral01,alex-stivrins-1
1985,77,Arvydas Sabonis,sabonar01,
1985,79,Mark Davis,davisma01,mark-davis-1
1985,82,Scott Roth,rothsc01,scott-roth-1
1985,83,Delaney Rudd,ruddde01,delaney-rudd-1
1985,84,John Battle,battljo01,john-battle-1
1985,87,Spud Webb,webbsp01,spud-webb-1
1985,89,Pete Williams,willipe01,pete-williams-1
1985,90,Derrick Gervin,gervide01,derrick-gervin-1
1985,91,Cozell McQueen,mcqueco01,cozell-mcqueen-1
1985,92,Dexter Shouse,shousde01,dexter-shouse-1
1985,139,Ralph Lewis,lewisra01,ralph-lewis-1
1985,144,Michael Phelps,phelpmi01,michael-phelps-1
1985,148,Georgi Glouchkov,gloucge01,
1985,160,Mario Elie,eliema01,
1986,1,Brad Daugherty,daughbr01,brad-daugherty-1
1986,3,Chris Washburn,washbch01,chris-washburn-1
1986,4,Chuck Person,persoch01,chuck-person-1
1986,5,Kenny Walker,walkeke01,kenny-walker-1
1986,6,William Bedford,bedfowi01,william-bedford-1
1986,7,Roy Tarpley,tarplro01,roy-tarpley-1
1986,8,Ron Harper,harpero01,ron-harper-1
1986,9,Brad Sellers,sellebr01,brad-sellers-1
1986,10,Johnny Dawkins,dawkijo01,johnny-dawkins-1
1986,11,John Salley,sallejo01,john-salley-1
1986,12,John Williams,willijo02,john-williams-1
1986,13,Pearl Washington,washipe01,pearl-washington-1
1986,14,Walter Berry,berrywa01,walter-berry-1
1986,15,Dell Curry,curryde01,dell-curry-1
1986,16,Maurice Martin,martima01,maurice-martin-1
1986,17,Harold Pressley,pressha01,harold-pressley-1
1986,18,Mark Alarie,alarima01,mark-alarie-1
1986,19,Billy Thompson,thompbi01,billy-thompson-1
1986,20,Buck Johnson,johnsbu01,buck-johnson-1
1986,21,Anthony Jones,jonesan01,anthony-jones-1
1986,22,Scott Skiles,skilesc01,scott-skiles-1
1986,24,Arvydas Sabonis,sabonar01,
1986,25,Mark Price,pricema01,mark-price-1
1986,26,Greg Dreiling,dreilgr01,greg-dreiling-1
1986,27,Dennis Rodman,rodmade01,
1986,28,Larry Krystkowiak,krystla01,larry-krystkowiak-1
1986,29,Johnny Newman,newmajo01,johnny-newman-1
1986,30,Nate McMillan,mcmilna01,nate-mcmillan-1
1986,32,Cedric Henderson,hendece01,cedric-henderson-1
1986,33,Kevin Duckworth,duckwke01,kevin-duckworth-1
1986,34,Johnny Rogers,rogerjo01,johnny-rogers-1
1986,35,Milt Wagner,wagnemi01,milt-wagner-1
1986,39,Rafael Addison,addisra01,rafael-addison-1
1986,41,Otis Smith,smithot01,otis-smith-1
1986,43,Dave Feitl,feitlda01,dave-feitl-1
1986,44,David Wingate,wingada01,david-wingate-1
1986,45,Keith Smith,smithke03,keith-smith-2
1986,46,Jeff Hornacek,hornaje01,jeff-hornacek-1
1986,47,Michael Jackson,jacksmi02,michael-jackson-1
