1982,12,John Bagley,john-bagley-1
1982,13,Sleepy Floyd,sleepy-floyd-1
1982,14,Lester Conner,lester-conner-1
1982,15,David Thirdkill,david-thirdkill-1
1982,16,Terry Teagle,terry-teagle-1
1982,17,Brook Steppe,brook-steppe-1
1982,18,Ricky Pierce,ricky-pierce-1
1982,19,Rob Williams,rob-williams-1
1982,20,Paul Pressey,paul-pressey-1
1982,21,Eddie Phillips,eddie-phillips-1
1982,22,Mark McNamara,mark-mcnamara-1
1982,23,Darren Tillis,darren-tillis-1
1982,24,Oliver Robinson,oliver-robinson-1
1982,25,Bryan Warrick,bryan-warrick-1
1982,27,Fred Roberts,fred-roberts-1
1982,28,Dave Magley,dave-magley-1
1982,29,Scott Hastings,scott-hastings-1
1982,30,Wallace Bryant,wallace-bryant-1
1982,31,Rod Higgins,rod-higgins-1
1982,32,Richard Anderson,richard-anderson-1
1982,33,Linton Townes,linton-townes-1
1982,34,Vince Taylor,vince-taylor-1
1982,35,Derek Smith,derek-smith-1
1982,36,J.J. Anderson,jj-anderson-1
1982,37,Audie Norris,audie-norris-1
1982,38,Wayne Sappleton,wayne-sappleton-1
1982,40,Guy Morgan,guy-morgan-1
1982,41,Dwight Anderson,dwight-anderson-1
1982,42,Jeff Taylor,jeff-taylor-1
1982,43,Jose Slaughter,jose-slaughter-1
1982,44,Mike Gibson,
1982,45,Russ Schoene,russ-schoene-1
1982,47,Michael Wilson,michael-wilson-1
1982,48,Craig Hodges,craig-hodges-1
1982,50,Corny Thompson,corny-thompson-1
1982,51,Jim Johnstone,jim-johnstone-1
1982,55,Jerry Eaves,jerry-eaves-1
1982,56,Joe Kopicki,joe-kopicki-1
1982,60,Chris Engler,chris-engler-1
1982,61,Charles Pittman,charles-pittman-1
1982,63,Chuck Nevitt,chuck-nevitt-1
1982,65,John Greig,john-greig-1
1982,69,Perry Moss,perry-moss-1
1982,72,Mark Eaton,mark-eaton-1
1982,74,Mike Sanders,mike-sanders-1
1982,76,Chuck Aleksinas,chuck-aleksinas-1
1982,78,Walker Russell,walker-russell-1
1982,82,Tony Brown,tony-brown-1
